Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP],TCP Segment Len
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:31.412266000 GTB Standard Time",38.484024,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989874489\302\265s,13989874521\302\265s,,,,1607630011,,Frame is not being retransmitted,88,1547,Control frame,,,56,,,,,,,,,13989874521,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989874521,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000007,0.000007,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-71 dBm",,"Dec 10, 2020 21:53:31.412527000 GTB Standard Time",38.484285,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),36\302\265s,13989874746\302\265s,13989874782\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1548,Control frame,,,56,,,,,,,,,13989874782,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989874782,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,11,,,,,,0.000261,0.000261,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-32 dBm",,"Dec 10, 2020 21:53:31.412531000 GTB Standard Time",38.484289,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989874804\302\265s,13989874836\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1549,Control frame,,,56,,,,,,,,,13989874836,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989874836,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-32 dBm,,,12,,,,,,0.000004,0.000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-66 dBm",,"Dec 10, 2020 21:53:31.412771000 GTB Standard Time",38.484529,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is not being retransmitted,374,1550,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,111,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.00024,0.00024,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0x35da,443,Not set,Set,,1,,,Not set,,16030300d3010000cf03035fd27cbde5b7d31e8bad239e8e894cf726452d0e9c92c35686β\200\246,,,1,1620899399,61222,0.08801,0.000512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handshake,,211,,,Client Hello,,TLS 1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216
"-32 dBm,-32 dBm,-32 dBm",,"Dec 10, 2020 21:53:31.412776000 GTB Standard Time",38.484534,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989875022\302\265s,13989875054\302\265s,,,,1607630011,,Frame is not being retransmitted,88,1551,Control frame,,,56,,,,,,,,,13989875054,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989875054,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-32 dBm,,,9,,,,,,0.000005,0.000005,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:31.426065000 GTB Standard Time",38.497823,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13989888309\302\265s,13989888337\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1552,Control frame,,,56,,,,,,,,,13989888337,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989888337,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.013289,0.013289,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:31.426092000 GTB Standard Time",38.49785,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13989888352\302\265s,13989888380\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1553,Control frame,,,56,,,,,,,,,13989888380,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989888380,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,12,,,,,,0.000027,0.000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-32 dBm",,"Dec 10, 2020 21:53:31.426324000 GTB Standard Time",38.498082,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630011,,Frame is not being retransmitted,1610,1554,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,78,-32 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.000232,0.000232,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,52.242.101.226,TCP,Set,0x70f9,61220,Not set,Not set,,1,,,Not set,1,160303097f0200005e03035fd27cbe97eda241192c9045dd447005f67680d947b0525204β\200\246,1,,1,1240402759,443,0.322716,0.157314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warning,,,,,,1452
"-63 dBm,-63 dBm,-71 dBm",,"Dec 10, 2020 21:53:31.426333000 GTB Standard Time",38.498091,,,13,2472MHz,,,FALSE,,,54,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13989888566\302\265s,13989888594\302\265s,,,,1607630011,,Frame is not being retransmitted,88,1555,Control frame,,,56,,,,,,,,,13989888594,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989888594,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,9,,,,,,0.000009,0.000009,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:31.426450000 GTB Standard Time",38.498208,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13989888693\302\265s,13989888721\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1556,Control frame,,,56,,,,,,,,,13989888721,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989888721,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000117,0.000117,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-71 dBm",,"Dec 10, 2020 21:53:31.426477000 GTB Standard Time",38.498235,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13989888737\302\265s,13989888765\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1557,Control frame,,,56,,,,,,,,,13989888765,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989888765,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,12,,,,,,0.000027,0.000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-32 dBm",,"Dec 10, 2020 21:53:31.426681000 GTB Standard Time",38.498439,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630011,,Frame is not being retransmitted,1156,1558,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,79,-32 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.000204,0.000204,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,52.242.101.226,TCP,Set,0x613b,61220,Not set,Set,,1,,,Not set,1,294d6963726f736f66742045434320557064617465205365637572652053657276657220β\200\246,1,,1453,1240404211,443,0.323073,0.000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b170000c0673bf663d89f66444c2637f93f5d48146427d62b0cb19df5b42250,Handshake,,2431,,,"Server Hello,Certificate,Server Key Exchange,Server Hello Done",,TLS 1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warning,,,,,,984
"-63 dBm,-63 dBm,-71 dBm",,"Dec 10, 2020 21:53:31.426689000 GTB Standard Time",38.498447,,,13,2472MHz,,,FALSE,,,54,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13989888923\302\265s,13989888951\302\265s,,,,1607630011,,Frame is not being retransmitted,88,1559,Control frame,,,56,,,,,,,,,13989888951,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989888951,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,9,,,,,,0.000008,0.000008,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-70 dBm",,"Dec 10, 2020 21:53:31.427658000 GTB Standard Time",38.499416,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),36\302\265s,13989889890\302\265s,13989889926\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1560,Control frame,,,56,,,,,,,,,13989889926,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989889926,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-70 dBm,,,11,,,,,,0.000969,0.000969,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:31.427684000 GTB Standard Time",38.499442,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989889947\302\265s,13989889979\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1561,Control frame,,,56,,,,,,,,,13989889979,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989889979,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000026,0.000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-66 dBm",,"Dec 10, 2020 21:53:31.427912000 GTB Standard Time",38.49967,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is not being retransmitted,158,1562,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,112,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000228,0.000228,,,50:3e:aa:e3:1f:be,,,52.242.101.226,,,,192.168.2.190,TCP,Set,0x9183,443,Not set,Not set,,1,,,Not set,1,,1,,212,2865415341,61220,0.324304,0.001231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warning,,,,,,0
"-64 dBm,-64 dBm,-66 dBm",,"Dec 10, 2020 21:53:31.428067000 GTB Standard Time",38.499825,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is being retransmitted,158,1563,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,112,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000155,0.000155,,,50:3e:aa:e3:1f:be,,,52.242.101.226,,,,192.168.2.190,TCP,Set,0x9183,443,Not set,Not set,,1,,,Not set,1,,1,,212,2865415341,61220,0.324459,0.000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,,0
"-64 dBm,-64 dBm,-68 dBm",,"Dec 10, 2020 21:53:31.428226000 GTB Standard Time",38.499984,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is being retransmitted,158,1564,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,112,-68 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000159,0.000159,,,50:3e:aa:e3:1f:be,,,52.242.101.226,,,,192.168.2.190,TCP,Set,0x9183,443,Not set,Not set,,1,,,Not set,1,,1,,212,2865415341,61220,0.324618,0.000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,,0
"-64 dBm,-64 dBm,-66 dBm",,"Dec 10, 2020 21:53:31.428545000 GTB Standard Time",38.500303,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,0c:9d:92:54:fe:30,78,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),52\302\265s,,,,,,1607630011,,Frame is being retransmitted,142,1565,Data frame,,,48,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,112,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000319,0.000319,,,50:3e:aa:e3:1f:be,,,52.242.101.226,,,,192.168.2.190,TCP,Set,0x9183,443,Not set,Not set,,1,,,Not set,1,,1,,212,2865415341,61220,0.324937,0.000319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assumption,Assumption,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Note",,,,,,0
"-32 dBm,-32 dBm,-32 dBm",,"Dec 10, 2020 21:53:31.428572000 GTB Standard Time",38.50033,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13989890836\302\265s,13989890864\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1566,Control frame,,,56,,,,,,,,,13989890864,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989890864,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-32 dBm,,,13,,,,,,0.000027,0.000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-71 dBm",,"Dec 10, 2020 21:53:31.430439000 GTB Standard Time",38.502197,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),36\302\265s,13989892677\302\265s,13989892713\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1567,Control frame,,,56,,,,,,,,,13989892713,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989892713,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,11,,,,,,0.001867,0.001867,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:31.430454000 GTB Standard Time",38.502212,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989892734\302\265s,13989892766\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1568,Control frame,,,56,,,,,,,,,13989892766,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13989892766,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000015,0.000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-65 dBm,-65 dBm,-67 dBm",,"Dec 10, 2020 21:53:31.431143000 GTB Standard Time",38.502901,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is being retransmitted,316,1569,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,113,-67 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000689,0.000689,,,50:3e:aa:e3:1f:be,,,52.242.101.226,,,,192.168.2.190,TCP,Set,0x5f9a,443,Not set,Set,,,,,Not set,1,16030300661000006261046416b058b35c8d71492acb54a2feb268f6d37ba07b591eb5a9β\200\246,,,212,2865415341,61220,0.327535,0.002598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Handshake,Change Cipher Spec,Handshake",,"102,1,40",,,Client Key Exchange,,"TLS 1.2,TLS 1.2,TLS 1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note,,,,,,158
"-63 dBm,-63 dBm,-66 dBm",,"Dec 10, 2020 21:53:31.431353000 GTB Standard Time",38.503111,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is being retransmitted,316,1570,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,113,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.00021,0.00021,,,50:3e:aa:e3:1f:be,,,52.242.101.226,,,,192.168.2.190,TCP,Set,0x5f9a,443,Not set,Set,1569,1,1,,Not set,1,16030300661000006261046416b058b35c8d71492acb54a2feb268f6d37ba07b591eb5a9β\200\246,1,,212,2865415341,61220,0.327745,0.00021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,,158
