Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP]
"-63 dBm,-63 dBm,-70 dBm",,"Dec 10, 2020 21:53:30.892062000 GTB Standard Time",37.96382,,,13,2472MHz,,,TRUE,,,11,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),207\302\265s,13989353946\302\265s,13989354153\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1134,Control frame,,,56,,,,,,,,,13989354153,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989354153,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-70 dBm,,,11,,,,,,0.000482,0.000482,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-62 dBm,-62 dBm,-70 dBm",,"Dec 10, 2020 21:53:30.895887000 GTB Standard Time",37.967645,,,13,2472MHz,,,TRUE,,,5.5,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),222\302\265s,13989357776\302\265s,13989357998\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1135,Control frame,,,56,,,,,,,,,13989357998,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989357998,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-70 dBm,,,11,,,,,,0.003825,0.003825,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-35 dBm,-36 dBm,-35 dBm",,"Dec 10, 2020 21:53:30.896119000 GTB Standard Time",37.967877,,,13,2472MHz,,,TRUE,,,5.5,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),213\302\265s,13989357991\302\265s,13989358204\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1136,Control frame,,,56,,,,,,,,,13989358204,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989358204,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-35 dBm,,,12,,,,,,0.000232,0.000232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-63 dBm,-63 dBm,-67 dBm",,"Dec 10, 2020 21:53:30.896275000 GTB Standard Time",37.968033,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,00:0c:29:ec:72:02,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is not being retransmitted,201,1137,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,64,-67 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000156,0.000156,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,UDP,,,,,,,,,,,,,,,,,,,,0xad4a,53,51653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,Message is a query,,,1,,,,,,,,,,,,,,,array808.prod.do.dsp.mp.microsoft.com,37,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:30.896280000 GTB Standard Time",37.968038,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),44\302\265s,13989358494\302\265s,13989358538\302\265s,,,,1607630011,,Frame is not being retransmitted,88,1138,Control frame,,,56,,,,,,,,,13989358538,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989358538,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000005,0.000005,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-64 dBm,-64 dBm,-71 dBm",,"Dec 10, 2020 21:53:30.902743000 GTB Standard Time",37.974501,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),36\302\265s,13989364976\302\265s,13989365012\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1139,Control frame,,,56,,,,,,,,,13989365012,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989365012,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,11,,,,,,0.006463,0.006463,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:30.902769000 GTB Standard Time",37.974527,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989365033\302\265s,13989365065\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1140,Control frame,,,56,,,,,,,,,13989365065,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989365065,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000026,0.000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-62 dBm,-62 dBm,-66 dBm",,"Dec 10, 2020 21:53:30.902948000 GTB Standard Time",37.974706,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,00:0c:29:ec:72:02,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is not being retransmitted,201,1141,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,65,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000179,0.000179,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,UDP,,,,,,,,,,,,,,,,,,,,0x5f44,53,52195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,Message is a query,,,1,,,,,,,,,,,,,,,array813.prod.do.dsp.mp.microsoft.com,37,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:30.902955000 GTB Standard Time",37.974713,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989365191\302\265s,13989365223\302\265s,,,,1607630011,,Frame is not being retransmitted,88,1142,Control frame,,,56,,,,,,,,,13989365223,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989365223,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000007,0.000007,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:30.906231000 GTB Standard Time",37.977989,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989368480\302\265s,13989368512\302\265s,,,,1607630011,,Frame is not being retransmitted,79,1143,Control frame,,,56,,,,,,,,,13989368512,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989368512,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,5,,,,,,0.003276,0.003276,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:30.906518000 GTB Standard Time",37.978276,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989368753\302\265s,13989368785\302\265s,,,,1607630011,,Frame is not being retransmitted,79,1144,Control frame,,,56,,,,,,,,,13989368785,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989368785,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,5,,,,,,0.000287,0.000287,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:30.908821000 GTB Standard Time",37.980579,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13989371059\302\265s,13989371087\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1145,Control frame,,,56,,,,,,,,,13989371087,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989371087,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.002303,0.002303,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-64 dBm,-64 dBm,-70 dBm",,"Dec 10, 2020 21:53:30.908825000 GTB Standard Time",37.980583,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13989371103\302\265s,13989371131\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1146,Control frame,,,56,,,,,,,,,13989371131,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989371131,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-70 dBm,,,12,,,,,,0.000004,0.000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:30.908989000 GTB Standard Time",37.980747,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630011,,Frame is not being retransmitted,217,1147,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,44,-33 dBm,00:0c:29:ec:72:02,,8,,,,,2249,0.000164,0.000164,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,UDP,,,,,,,,,,,,,,,,,,,,0x5f44,52195,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,Server is not an authority for domain,0,,,,,,,,,,,,,,,4,Message is a response,,,1,,,,,,,,,,,,,,,array813.prod.do.dsp.mp.microsoft.com,37,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,,,,,,
"-64 dBm,-64 dBm,-70 dBm",,"Dec 10, 2020 21:53:30.908994000 GTB Standard Time",37.980752,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989371220\302\265s,13989371252\302\265s,,,,1607630011,,Frame is not being retransmitted,88,1148,Control frame,,,56,,,,,,,,,13989371252,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989371252,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-70 dBm,,,9,,,,,,0.000005,0.000005,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-64 dBm,-64 dBm,-71 dBm",,"Dec 10, 2020 21:53:30.913865000 GTB Standard Time",37.985623,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),36\302\265s,13989376102\302\265s,13989376138\302\265s,,,,1607630011,,Frame is not being retransmitted,76,1149,Control frame,,,56,,,,,,,,,13989376138,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989376138,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,11,,,,,,0.004871,0.004871,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:30.913926000 GTB Standard Time",37.985684,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989376159\302\265s,13989376191\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1150,Control frame,,,56,,,,,,,,,13989376191,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989376191,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000061,0.000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-61 dBm,-61 dBm,-66 dBm",,"Dec 10, 2020 21:53:30.914125000 GTB Standard Time",37.985883,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is not being retransmitted,170,1151,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,66,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000199,0.000199,,,50:3e:aa:e3:1f:be,,,52.148.148.114,,,,192.168.2.190,TCP,Not set,0x69fc,443,Not set,Not set,,,,,Set,β\234\223,,,,0,884627489,61215,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chat,,,,,
"-61 dBm,-61 dBm,-66 dBm",,"Dec 10, 2020 21:53:30.914298000 GTB Standard Time",37.986056,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is being retransmitted,170,1152,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,66,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000173,0.000173,,,50:3e:aa:e3:1f:be,,,52.148.148.114,,,,192.168.2.190,TCP,Not set,0x69fc,443,Not set,Not set,,β\234\223,,β\234\223,Set,β\234\223,,β\234\223,,0,884627489,61215,0.000173,0.000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Chat,Warning",,,,,
"-61 dBm,-61 dBm,-66 dBm",,"Dec 10, 2020 21:53:30.914460000 GTB Standard Time",37.986218,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is being retransmitted,170,1153,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,66,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000162,0.000162,,,50:3e:aa:e3:1f:be,,,52.148.148.114,,,,192.168.2.190,TCP,Not set,0x69fc,443,Not set,Not set,,β\234\223,,β\234\223,Set,β\234\223,,β\234\223,,0,884627489,61215,0.000335,0.000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Chat,Warning",,,,,
"-62 dBm,-62 dBm,-67 dBm",,"Dec 10, 2020 21:53:30.914621000 GTB Standard Time",37.986379,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is being retransmitted,170,1154,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,66,-67 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000161,0.000161,,,50:3e:aa:e3:1f:be,,,52.148.148.114,,,,192.168.2.190,TCP,Not set,0x69fc,443,Not set,Not set,,β\234\223,,β\234\223,Set,β\234\223,,β\234\223,,0,884627489,61215,0.000496,0.000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Chat,Warning",,,,,
"-61 dBm,-61 dBm,-65 dBm",,"Dec 10, 2020 21:53:30.914911000 GTB Standard Time",37.986669,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,0c:9d:92:54:fe:30,39,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),64\302\265s,,,,,,1607630011,,Frame is being retransmitted,154,1155,Data frame,,,48,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,66,-65 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.00029,0.00029,,,50:3e:aa:e3:1f:be,,,52.148.148.114,,,,192.168.2.190,TCP,Not set,0x69fc,443,Not set,Not set,,β\234\223,,β\234\223,Set,β\234\223,,β\234\223,,0,884627489,61215,0.000786,0.00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assumption,Assumption,Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Chat,Warning",,,,,
"-62 dBm,-62 dBm,-66 dBm",,"Dec 10, 2020 21:53:30.915287000 GTB Standard Time",37.987045,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,0c:9d:92:54:fe:30,13,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),112\302\265s,,,,,,1607630011,,Frame is being retransmitted,154,1156,Data frame,,,48,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,66,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000376,0.000376,,,50:3e:aa:e3:1f:be,,,52.148.148.114,,,,192.168.2.190,TCP,Not set,0x69fc,443,Not set,Not set,,β\234\223,,β\234\223,Set,β\234\223,,β\234\223,,0,884627489,61215,0.001162,0.000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assumption,Assumption,Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Chat,Warning",,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:30.915318000 GTB Standard Time",37.987076,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13989377593\302\265s,13989377625\302\265s,,,,1607630011,,Frame is not being retransmitted,70,1157,Control frame,,,56,,,,,,,,,13989377625,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13989377625,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,13,,,,,,0.000031,0.000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-62 dBm,-62 dBm,-67 dBm",,"Dec 10, 2020 21:53:30.915478000 GTB Standard Time",37.987236,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,00:0c:29:ec:72:02,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630011,,Frame is not being retransmitted,201,1158,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,67,-67 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.00016,0.00016,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,UDP,,,,,,,,,,,,,,,,,,,,0xb84d,53,55007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,Message is a query,,,1,,,,,,,,,,,,,,,array809.prod.do.dsp.mp.microsoft.com,37,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,,,,,,
